" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0029036","nm0749484","I Met Him in Paris","I Met Him in Paris","1937","Comedy,Romance"
"tt0029041","nm0738039","I Want to Be a Boarder","I Want to Be a Boarder","1937","Comedy,Short"
"tt0029080","nm0002031","Kid Galahad","Kid Galahad","1937","Crime,Drama,Romance"
"tt0029085","nm0311174","Bubi","Bubi","1937",NULL
"tt0029111","nm0845290,nm0635969","Lapatossu","Lapatossu","1937","Comedy"
"tt0029155","nm0363414","Little Ol' Bosko and the Cannibals","Little Ol' Bosko and the Cannibals","1937","Animation,Short"
"tt0029224","nm0763798","Meet the Missus","Meet the Missus","1937","Comedy"
"tt0029232","nm0537881","Menschen ohne Vaterland","Menschen ohne Vaterland","1937",NULL
"tt0029238","nm0567757","Midnight Court","Midnight Court","1937","Crime,Drama,Romance"
"tt0029270","nm0641007","Much Ado About Nothing","Much Ado About Nothing","1937","Comedy,Romance"
"tt0029310","nm0861703","Night Must Fall","Night Must Fall","1937","Drama,Mystery,Thriller"
"tt0029346","nm0166058","Once a Doctor","Once a Doctor","1937","Drama"
"tt0029379","nm0273203","La partida","La partida","1937","Comedy,Short"
"tt0029406","nm0412274","Plat eller krone","Plat eller krone","1937","Family"
"tt0029421","nm0412650","Porky and Gabby","Porky and Gabby","1937","Animation,Comedy,Family"
"tt0029462","nm0942611","Range Defenders","Range Defenders","1937","Action,Comedy,Western"
"tt0029477","nm0359310","The Face Behind the Scar","Return of a Stranger","1937","Drama,Romance"
"tt0029549","nm0820461","She Had to Eat","She Had to Eat","1937","Comedy"
"tt0029597","nm0385171","Speed to Spare","Speed to Spare","1937","Drama"
"tt0029614","nm0293989","Streamlined Greta Green","Streamlined Greta Green","1937","Animation,Comedy,Family"
"tt0029688","nm0655674","Transporte en la sierra","Transporte en la sierra","1937","Documentary,Short,War"
"tt0029716","nm0728774","The Private's Job","Unternehmen Michael","1937","Drama,War"
"tt0029723","nm0554616","Valencia y sus naranjos","Valencia y sus naranjos","1937","Documentary,Short"
"tt0029743","nm0314705","Wake Up Famous","Wake Up Famous","1937","Comedy,Musical"
"tt0029761","nm0480046,nm0728307","When You're in Love","When You're in Love","1937","Comedy,Musical,Romance"
"tt0029763","nm0531674","When the Poppies Bloom Again","When the Poppies Bloom Again","1937","Short,War"
"tt0029784","nm0693281","Wings Over Honolulu","Wings Over Honolulu","1937","Drama,Romance"
"tt0029790","nm0514822","The Woman I Love","The Woman I Love","1937","Drama"
"tt0030403","nm0620661","Nangoku taiheiki: zenpen","Nangoku taiheiki: zenpen","1937","War"
"tt0030976","nm0737053","Why Pick on Me?","Why Pick on Me?","1937","Comedy"
"tt0031686","nm0058270","Murder Is News","Murder Is News","1937","Mystery"
"tt0126277","nm0329574","Edgar & Goliath","Edgar & Goliath","1937","Comedy,Short"
"tt0127456","\N","Beira-Mar","Beira-Mar","1937","Documentary"
"tt0127492","\N","Comícios Anti-Comunistas","Comícios Anti-Comunistas","1936","Documentary"
"tt0127511","\N","Desportos em Santarém","Desportos em Santarém","1936","Documentary"
"tt0127961","\N","Vida Alentejana","Vida Alentejana","1936","Documentary"
"tt0128073","\N","Beira Pitoresca","Beira Pitoresca","1936","Documentary"
"tt0128103","\N","Cascais","Cascais","1936","Documentary"
"tt0128462","nm0896675","Serra e Mar","Serra e Mar","1937","Documentary"
"tt0131606","nm0901874","Stronger Than Paragraphs","Stärker als Paragraphen","1936","Mystery"
"tt0131991","nm0520419","Bury the Hatchet","Bury the Hatchet","1937","Comedy,Short"
"tt0132983","nm0160108","Francis the First","François Premier","1937","Comedy"
"tt0134651","nm0669260","The Fatal Hour","The Fatal Hour","1937","Drama"
"tt0136208","nm0583206","Fridericus","Fridericus","1937","Drama"
"tt0142115","nm0487237","The Big Race","The Big Race","1937","Animation,Short"
"tt0142226","nm0487237","Doctor Oswald","Doctor Oswald","1935","Animation,Short"
"tt0142303","nm0487237","The Fun House","The Fun House","1936","Animation,Short"
"tt0142783","nm0487237","Puppet Show","Puppet Show","1936","Animation,Short"
"tt0146460","nm0412650","Balloon Land","Balloon Land","1935","Animation,Family,Fantasy"
"tt0148464","nm0365489","Merry Mutineers","Merry Mutineers","1936","Animation,Comedy,Short"
"tt0148872","nm0205317","Sing as You Swing","Sing as You Swing","1937","Musical"
"tt0150629","nm0856056,nm0608487","The Foxy-Fox","The Foxy-Fox","1935","Animation,Short"
"tt0151339","nm0332441,nm0365489","Lil' Ainjil","Lil' Ainjil","1936","Animation,Short"
"tt0152325","\N","Scrappy's Boy Scouts","Scrappy's Boy Scouts","1936","Animation,Short"
"tt0152714","nm0294758","Svadlenka","Svadlenka","1936","Comedy"
"tt0154131","nm0888782","Alleen voor U","Alleen voor U","1935","Comedy,Musical"
"tt0154422","nm0213940,nm0783509","Le domino vert","Le domino vert","1935",NULL
"tt0154425","nm0045943","Dr. Madhurika","Dr. Madhurika","1935",NULL
"tt0154751","nm0045943","Kulvadhu","Kulvadhu","1937",NULL
"tt0156275","nm0097882","Alibaba","Alibaba","1937","Comedy,Fantasy"
"tt0156762","nm0097872","Mahageet","Mahageet","1937",NULL
"tt0156831","nm0080389","Navjeevan","Navjeevan","1935",NULL
"tt0157738","nm0869664","Harnessed Rhythm","Harnessed Rhythm","1936","Documentary,Short,Sport"
"tt0160992","nm0793646","Tôkyô no eiyû","Tôkyô no eiyû","1935",NULL
"tt0162777","nm0808588","Yellowstone Park: 'Nature's Playground'","Yellowstone Park: 'Nature's Playground'","1936","Documentary,Short"
"tt0164087","nm0924901","Lodge Night","Lodge Night","1937","Comedy,Short"
"tt0164611","nm0627864","Go-Get-'Em, Haines","Go-Get-'Em, Haines","1936","Action,Adventure,Crime"
"tt0166004","nm0454734","Under a Cloud","Under a Cloud","1937","Crime"
"tt0168979","nm0669840","The Luck of the Irish","The Luck of the Irish","1936","Drama"
"tt0170200","nm0160108","The House Across the Street","La maison d'en face","1937","Comedy"
"tt0172335","nm0538189","Doamna de la etajul II","Doamna de la etajul II","1937","Comedy"
"tt0172557","nm0391750","Hit and Rum","Hit and Rum","1935","Comedy,Short"
"tt0173174","nm0777706","School for Swing","School for Swing","1937","Comedy,Music,Short"
"tt0173407","nm0777706","The Vaud-O-Mat","The Vaud-O-Mat","1936","Musical,Short"
"tt0174092","nm0329574","One Live Ghost","One Live Ghost","1936","Comedy,Short"
"tt0174217","nm0796126","Smashing the Vice Trust","Smashing the Vice Trust","1937","Drama"
"tt0175487","nm0139151","Blanchette","Blanchette","1937",NULL
"tt0177549","nm0279179","Das blaue Wunder","Das blaue Wunder","1935","Animation,Short"
"tt0182402","nm0006943","Sailor Maid","Sailor Maid","1937","Comedy,Short"
"tt0188921","nm0274740","Muchachos de la ciudad","Muchachos de la ciudad","1937",NULL
"tt0189360","nm0792491","Annie Laurie","Annie Laurie","1936","Drama,Musical,Short"
"tt0191179","nm0313695","L'heureuse aventure","L'heureuse aventure","1935","Adventure"
"tt0194489","nm0477743,nm0597597","A Night at a Honeymoon","Une nuit de noces","1935",NULL
"tt0201542","nm0076368","Le coupable","Le coupable","1937","Drama"
"tt0201779","nm0131891","Mon deputé et sa femme","Mon deputé et sa femme","1937",NULL
"tt0202814","nm0471837","Bezdetná","Bezdetná","1935",NULL
"tt0204458","nm0637610","Meet Miss Mozart","Mademoiselle Mozart","1936","Comedy"
"tt0206442","nm0917688","Song at Midnight","Ye ban ge sheng","1937","Drama,Horror,Romance"
"tt0210304","nm0186650,nm0287506","Sous la terreur","Sous la terreur","1936",NULL
"tt0214536","nm0304364","Bidyasundar","Bidyasundar","1935",NULL
"tt0215051","nm0128715","The Perfect Set-Up","The Perfect Set-Up","1936","Crime,Drama,Short"
"tt0215953","nm0348136","Mahamaya","Mahamaya","1936",NULL
"tt0228407","nm0782193","Life Begins Today","Hoy comienza la vida","1935","Drama"
"tt0230311","nm0415274","Hriday Manthan","Hriday Manthan","1936",NULL
"tt0230365","nm0415274","Jeevan Swapna","Jeevan Swapna","1937",NULL
"tt0231629","nm0468006","Blue Candles","Ta galazia keria","1935","Drama"
"tt0249533","nm0406108","The Mysterious Mister X","Der geheimnisvolle Mister X","1936",NULL
"tt0249827","nm0363235","Tired Theodore","Der müde Theodor","1936","Comedy"
"tt0249971","nm0403289","Soldier Comrades","Soldaten - Kameraden","1936","Drama"
"tt0250093","nm0312866","Vergiss mein nicht","Vergiss mein nicht","1935",NULL
"tt0255114","nm0700393","Dhruva","Dhruva","1936",NULL
"tt0272690","nm0945537","Priest of Darkness","Kôchiyama Sôshun","1936","Drama"
"tt0273171","nm0898521","Dharmaveer","Dharmaveer","1937",NULL
"tt0276179","nm0268905","The Final Solution","El hal el akhir","1937","Drama,Romance"
"tt0279003","nm1133550,nm1133131","Canillita","Canillita","1936",NULL
"tt0288627","nm0159414","Miarka","Miarka, la fille à l'ourse","1937",NULL
"tt0291422","nm0847239","Pirveli dge","Pirveli dge","1936","Adventure,Family"
"tt0297212","nm0092312","John Tranum","John Tranum","1935",NULL
"tt0324236","\N","Thit Jensen","Thit Jensen","1936",NULL
"tt0327090","nm0914923","Peaceful Relations","Peaceful Relations","1936","Comedy,Short"
"tt0328129","nm0160280","Melody Girl","Melody Girl","1937","Comedy,Musical,Short"
"tt0328298","nm0914923","The Queen's Birthday","The Queen's Birthday","1936","Short"
"tt0367909","nm0879755","Jinsei gekijô","Jinsei gekijô","1936","Drama"
"tt0373421","nm0460033","V dome strasí duch","V dome strasí duch","1937","Short"
"tt0377819","\N","Dukhiyari","Dukhiyari","1937",NULL
"tt0398185","\N","Marde Maidan","Marde Maidan","1935",NULL
"tt0406545","nm0844546","Aventuras de Pepe Cardosa","Aventuras de Pepe Cardosa","1935","Comedy,Short"
"tt0407289","\N","Vice Versa","Vice Versa","1937","Comedy"
"tt0425585","nm0401081","Un coup de veine","Un coup de veine","1935","Short"
"tt0438019","nm0901874","Fahrerflucht","Fahrerflucht","1936","Short"
"tt0442244","nm1834152","Giants of the North","Giants of the North","1937","Documentary,Short"
"tt0454157","nm0433292","Heiteres und Ernstes um den großen König","Heiteres und Ernstes um den großen König","1936","Short"
"tt0455231","nm0433292","Wiederseh'n macht Freude","Wiederseh'n macht Freude","1937","Short"
"tt0468114","nm0134954","La serpiente roja","La serpiente roja","1937","Crime"
"tt0476278","\N","Kuwintas ng himuntok","Kuwintas ng himuntok","1935",NULL
"tt0479374","nm0473603","Deti velke lasky","Deti velke lasky","1936","Drama"
"tt0490023","nm0634582","Yotamono to komachimusume","Yotamono to komachimusume","1935",NULL
"tt0492738","nm1006511","Ptizevadstvoto v Bulgaria","Ptizevadstvoto v Bulgaria","1937","Documentary,Short"
"tt0497096","nm0538632","Chûretsu nikudan sanyûshi","Chûretsu nikudan sanyûshi","1936",NULL
"tt0833569","nm0709864","Ännchen von Tharau","Ännchen von Tharau","1935","Short"
"tt0847107","nm2364460","Taki no shiraito","Taki no shiraito","1937",NULL
"tt0862842","nm0409467","Sunae shibari - Morio Jûshirô: Zempen","Sunae shibari - Morio Jûshirô: Zempen","1935",NULL
"tt0874332","nm0376221","Wash Your Step","Wash Your Step","1936","Musical,Short"
"tt0896935","nm0160280","Girls Ahoy","Girls Ahoy","1937","Comedy,Short"
"tt0950647","nm0157140","Ren'ai bekarazu tokuhon","Ren'ai bekarazu tokuhon","1937",NULL
"tt0956092","nm2536571","Aoba no yume","Aoba no yume","1936",NULL
"tt0978387","nm0823864","Screen Snapshots Series 15, No. 8","Screen Snapshots Series 15, No. 8","1936","Documentary,Short"
"tt0989096","nm0147902","W kopalni wegla","W kopalni wegla","1935","Documentary,Short"
"tt0989106","nm0147902","Zwiedzajmy Warszawe","Zwiedzajmy Warszawe","1937","Documentary,Short"
"tt0994930","nm0823864","Screen Snapshots Series 16, No. 9","Screen Snapshots Series 16, No. 9","1937","Documentary,Short"
"tt0994934","nm0823864","Screen Snapshots Series 17, No. 2","Screen Snapshots Series 17, No. 2","1937","Documentary,Short"
"tt0996656","nm1012461","Sticken, stopfen, flicken, nähen - Alles geht im Handumdrehen","Sticken, stopfen, flicken, nähen - Alles geht im Handumdrehen","1935","Short"
"tt0997457","nm1012461","Im Landhaus bei Chikago","Im Landhaus bei Chikago","1937","Short"
"tt0997465","nm0564946","Ladies Love Hats","Ladies Love Hats","1935","Comedy,Short"
"tt1015395","nm0695114","Das Paradies der Pferde","Das Paradies der Pferde","1936","Short"
"tt1016174","nm0914923","Fireman's Day Off","Fireman's Day Off","1935","Comedy,Musical,Short"
"tt1021057","nm0329574","Camp Meetin'","Camp Meetin'","1936","Comedy,Music,Short"
"tt1024783","nm1672039","Shôjôji no tanuki-bayashi","Shôjôji no tanuki-bayashi","1935","Animation,Short"
"tt0023841","nm0293260","Brewster's Millions","Brewster's Millions","1935","Comedy,Musical"
"tt0024401","nm0109264","Oggi sposi","Oggi sposi","1936","Comedy"
"tt0025411","nm0467396","Little Mother","Kleine Mutti","1935","Drama"
"tt0025841","nm0740282","Strogiy yunosha","Strogiy yunosha","1935","Drama"
"tt0026076","\N","Another Spot of Bother","Another Spot of Bother","1935",NULL
"tt0026077","nm0552609","Anschlag auf Schweda","Anschlag auf Schweda","1935",NULL
"tt0026164","nm0920074","Call of the Wild","Call of the Wild","1935","Action,Adventure,Drama"
"tt0026264","nm0291548","The Dark Angel","The Dark Angel","1935","Drama,Romance"
"tt0026358","nm0454790","The Fire Alarm","The Fire Alarm","1936","Animation,Comedy,Family"
"tt0026380","nm0195655,nm0050740","Freccia d'oro","Freccia d'oro","1935","Drama"
"tt0026387","nm0880618","From Nine to Nine","From Nine to Nine","1936","Mystery"
"tt0026454","nm0397227","Hard Rock Harrigan","Hard Rock Harrigan","1935","Drama,Romance"
"tt0026602","nm0916125","The Laramie Kid","The Laramie Kid","1935","Crime,Western"
"tt0026629","nm0550892","Life Begins at 40","Life Begins at 40","1935","Comedy"
"tt0026674","nm0568915","Man of Iron","Man of Iron","1935","Drama"
"tt0026678","nm0153713,nm0492328","Manhattan Monkey Business","Manhattan Monkey Business","1935","Comedy,Short"
"tt0026699","nm0614634","Men Without Names","Men Without Names","1935","Action,Crime,Drama"
"tt0026737","nm0909436,nm0002158","The Count of the Old Town","Munkbrogreven","1935","Comedy,Romance"
"tt0026753","nm0293989","My Green Fedora","My Green Fedora","1935","Animation,Comedy,Family"
"tt0026754","nm0314777","Het mysterie van de Mondscheinsonate","Het mysterie van de Mondscheinsonate","1935","Crime,Drama,Mystery"
"tt0026768","nm0886754,nm0502752","Naughty Marietta","Naughty Marietta","1935","Drama,Musical,Romance"
"tt0026793","nm0699693","The New Gulliver","Novyy Gulliver","1935","Animation,Comedy,Family"
"tt0026804","nm0724543","Oh, What a Night","Oh, What a Night","1935","Comedy"
"tt0026869","nm0391750","Pickled Peppers","Pickled Peppers","1935","Comedy,Short"
"tt0026908","nm0102908","Rainbow Valley","Rainbow Valley","1935","Western"
"tt0026921","nm0001843","Remember Last Night?","Remember Last Night?","1935","Comedy,Mystery"
"tt0026939","nm0662032","The Riverside Murder","The Riverside Murder","1935","Crime,Mystery"
"tt0026956","nm0314351","Rumba","Rumba","1935","Drama"
"tt0026994","\N","Siembra","Siembra","1935","Documentary,Short"
"tt0027054","nm0615868","Street Song","Street Song","1935","Musical"
"tt0027108","nm0849806","Timber Terrors","Timber Terrors","1935","Action,Drama,Western"
"tt0027138","nm0621540","Wife! Be Like a Rose!","Tsuma yo bara no yô ni","1935","Drama"
"tt0027140","nm0908076","Turn of the Tide","Turn of the Tide","1935","Drama,Romance"
"tt0027143","nm0855583","Twin Triplets","Twin Triplets","1935","Comedy,Short"
"tt0027148","nm0190516","Two Fisted","Two Fisted","1935","Comedy"
"tt0027166","nm0397678","Vanessa, Her Love Story","Vanessa, Her Love Story","1935","Drama"
"tt0027184","nm0763798","Waterfront Lady","Waterfront Lady","1935","Crime,Drama,Romance"
"tt0027185","nm0454771","Way Down East","Way Down East","1935","Drama,Romance"
"tt0027228","nm0282984","The Woman in Red","The Woman in Red","1935","Drama"
"tt0027259","nm0807742,nm0484645","The Adventures of Frank Merriwell","The Adventures of Frank Merriwell","1936","Adventure"
"tt0027270","nm0412650","Ali Baba","Ali Baba","1936","Animation,Comedy,Family"
"tt0027313","nm0182036","Aspectos de Santarém","Aspectos de Santarém","1936","Documentary"
"tt0027326","nm0864006","Back to Nature","Back to Nature","1936","Comedy"
"tt0027376","nm0736778,nm0730018,nm0395023","The Bohemian Girl","The Bohemian Girl","1936","Comedy,Musical"
"tt0027380","nm0734845","Bombi Bitt och jag","Bombi Bitt och jag","1936",NULL
"tt0027390","nm0363414","Bottles","Bottles","1936","Animation,Fantasy,Horror"
"tt0027430","nm0096541","Castelo Branco","Castelo Branco","1937","Documentary"
"tt0027447","nm0703528,nm0310449","Beautiful Sky","Cielito lindo","1936","Comedy,Drama,Musical"
"tt0027465","nm0153713,nm0492328","The Count Takes the Count","The Count Takes the Count","1936","Comedy,Short"
"tt0027466","nm0448915","Counterfeit","Counterfeit","1936","Crime,Drama,Thriller"
"tt0027476","nm0954394","Crime Over London","Crime Over London","1936","Adventure,Crime,Romance"
"tt0027593","nm0731596","The Ex-Mrs. Bradford","The Ex-Mrs. Bradford","1936","Comedy,Mystery,Romance"
