" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0029389","nm0915106,nm0001415,nm0508013,nm0562576","The People of the Cumberland","The People of the Cumberland","1937","Documentary,Short"
"tt0029429","nm0850895","Porky's Railroad","Porky's Railroad","1937","Animation,Comedy,Family"
"tt0029480","nm0466113","Revolt in the Desert","Revolt in the Desert","1937",NULL
"tt0029500","nm0569645","Rough Riding Rhythm","Rough Riding Rhythm","1937","Western"
"tt0031638","nm0628308","Men Without Honour","Men Without Honour","1939","Crime"
"tt0031671","nm0909436","Mot nya tider","Mot nya tider","1939",NULL
"tt0031674","nm0247484","Mountain Rhythm","Mountain Rhythm","1939","Western"
"tt0031688","nm0593632","Music Hall Parade","Music Hall Parade","1939","Musical"
"tt0031691","nm0127511","Mutiny on the Blackhawk","Mutiny on the Blackhawk","1939","Adventure"
"tt0031796","nm0066247,nm0328966","The Phantom Creeps","The Phantom Creeps","1939","Sci-Fi"
"tt0031817","nm0916125","Port of Hate","Port of Hate","1939","Action,Adventure,Crime"
"tt0031915","nm0742914","The Oppenheim Family","Semya Oppengeym","1939","Drama"
"tt0031923","nm0385171","Should a Girl Marry?","Should a Girl Marry?","1939","Crime,Drama,Romance"
"tt0031990","nm0342417","Sudden Money","Sudden Money","1939","Comedy,Drama"
"tt0032037","nm0397227","Timber Stampede","Timber Stampede","1939","Western"
"tt0032042","nm0359960,nm0635554","Too Dangerous to Live","Too Dangerous to Live","1939","Crime,Drama"
"tt0032068","nm0712748","Two Gun Troubador","Two Gun Troubador","1939","Western"
"tt0032083","nm0256586","Immortal Waltz","Unsterblicher Walzer","1939","Biography,Drama"
"tt0032096","nm0648056","We at Solglantan","Vi på Solgläntan","1939",NULL
"tt0032106","nm0003904","Forest Fever","Waldrausch","1939",NULL
"tt0032171","nm0423964","Åh, en så'n grabb","Åh, en så'n grabb","1939","Drama,Romance"
"tt0032229","nm0087704","An Adventure of Salvator Rosa","Un'avventura di Salvator Rosa","1939","Adventure"
"tt0032333","nm0045800","A Child Is Born","A Child Is Born","1939","Drama"
"tt0033106","nm0625726","The Stranger from Texas","The Stranger from Texas","1939","Western"
"tt0033201","nm0802563,nm0927468","Ultimatum","Ultimatum","1938","Drama,War"
"tt0123165","nm0917364","Den mandlige husassistent","Den mandlige husassistent","1938","Family"
"tt0131580","nm0091380","Schüsse in Kabine 7","Schüsse in Kabine 7","1938",NULL
"tt0126244","nm0730905","Clock Wise","Clock Wise","1939","Comedy,Short"
"tt0126275","nm0329574","Ears of Experience","Ears of Experience","1938","Comedy,Short"
"tt0127573","\N","Ginástica e Bailados Rítmicos","Ginástica e Bailados Rítmicos","1937","Documentary"
"tt0133944","nm0110607","Major Difficulties","Major Difficulties","1938","Comedy,Short"
"tt0135402","\N","Dress Rehearsal","Dress Rehearsal","1939","Comedy,Musical"
"tt0132018","nm0843146,nm0759232,nm0169595","Castillos en el aire","Castillos en el aire","1938",NULL
"tt0136474","nm0728774","Pour le Mérite","Pour le Mérite","1938","War"
"tt0153659","nm0711197","The Watchdog","The Watchdog","1939","Animation,Short"
"tt0142289","nm0667170","Les filles du Rhône","Les filles du Rhône","1938","Drama"
"tt0146558","nm0139151","Cinderella","Cinderella","1937","Musical"
"tt0151596","nm0711197","Mississippi Swing","Mississippi Swing","1939","Animation,Short"
"tt0151695","nm0487237","The Mysterious Jug","The Mysterious Jug","1937","Adventure,Animation,Comedy"
"tt0151736","nm0522772","Nellie the Sewing Machine Girl or Honest Hearts & Willing Hands","Nellie the Sewing Machine Girl or Honest Hearts & Willing Hands","1938","Animation,Short"
"tt0152370","nm0913773","Serce matki","Serce matki","1938","Comedy,Drama"
"tt0152381","nm0409157","Sextánka","Sextánka","1937","Drama"
"tt0153501","nm0805628","Vdovicka spadlá s nebe","Vdovicka spadlá s nebe","1937",NULL
"tt0158376","nm0260916","Yamilé sous les cèdres","Yamilé sous les cèdres","1939","Adventure,Romance"
"tt0150145","nm0330207","The Cleaning Day","The Cleaning Day","1937","Animation,Short"
"tt0150432","\N","The Early Bird","The Early Bird","1938","Animation,Short"
"tt0150592","nm0118839","Florian","Florian","1938","Romance,War"
"tt0150925","nm0711197,nm0232705","The Hitch-Hiker","The Hitch-Hiker","1939","Animation,Short"
"tt0151123","nm0567757","Jeepers Creepers","Jeepers Creepers","1939","Western"
"tt0151164","nm0205074","Just Ask Jupiter","Just Ask Jupiter","1938","Animation,Short"
"tt0159026","nm0134383","Saint Theresa of Lisieux","Thérèse Martin","1938","Biography,Drama"
"tt0159274","nm0669840","Behind Your Back","Behind Your Back","1937","Drama"
"tt0154021","nm0805628","A Little Schoolgirl","Zabec","1939",NULL
"tt0164612","nm0250955","Gobseck","Gobzek","1937","Drama"
"tt0164720","nm0361068","Das Leben kann so schön sein","Das Leben kann so schön sein","1938","Drama"
"tt0160709","nm0729524","La présidente","La présidente","1938","Comedy"
"tt0155485","nm0537222","Aloha, le chant des îles","Aloha, le chant des îles","1937","Adventure"
"tt0166994","nm0855150","Annie Laurie","Annie Laurie","1939","Comedy"
"tt0167112","nm0805628","Dedeckem proti své vuli","Dedeckem proti své vuli","1939","Comedy"
"tt0175218","nm0777706","Swing Sanitarium","Swing Sanitarium","1939","Musical,Short"
"tt0175596","nm0740282","Eskadrilya No. 5","Eskadrilya No. 5","1939","War"
"tt0178023","\N","Silah basina","Silah basina","1938","Animation,Short"
"tt0180060","nm0092168","Por mis pistolas","Por mis pistolas","1938","Comedy,Drama"
"tt0187814","nm0080821,nm0419737","Deuxième bureau contre kommandantur","Deuxième bureau contre kommandantur","1939","Comedy,Drama"
"tt0188824","nm0274740","La que no perdonó","La que no perdonó","1938",NULL
"tt0189235","nm0160108","À Venise, une nuit","À Venise, une nuit","1937","Comedy"
"tt0189463","nm0942007","The Day of Rest","The Day of Rest","1939","Comedy,Short"
"tt0191023","nm0943313","Le cantinier de la coloniale","Le cantinier de la coloniale","1937","Comedy"
"tt0191609","nm0651411","Un meurtre a été commis","Un meurtre a été commis","1938","Crime"
"tt0192717","nm0657928","Un gosse en or","Un gosse en or","1939",NULL
"tt0194261","nm0700259","Le plus beau gosse de France","Le plus beau gosse de France","1938","Comedy"
"tt0194452","nm0700259","Titin des Martigues","Titin des Martigues","1938",NULL
"tt0170585","nm0628308,nm0223160","A Sister to Assist 'Er","A Sister to Assist 'Er","1938","Comedy"
"tt0185482","\N","Melodía andina","Melodía andina","1938",NULL
"tt0205361","nm0955820","Ren hai yi zhu","Ren hai yi zhu","1937",NULL
"tt0199644","nm0332677","Jeannette Bourgogne","Jeannette Bourgogne","1938",NULL
"tt0199786","nm0347589","Le mot de Cambronne","Le mot de Cambronne","1937","Short"
"tt0226681","nm0499310","Youth Is Tomorrow","Youth Is Tomorrow","1939","Documentary,Short"
"tt0226079","nm0323123","Lining the Blues","Lining the Blues","1939","Animation,Short"
"tt0231313","nm0332737","Café Concordia","Café Concordia","1939","Drama"
"tt0238156","\N","Derbi na Hipodrumu","Derbi na Hipodrumu","1938","Documentary"
"tt0232094","nm0439074","Milaap","Milaap","1937",NULL
"tt0239504","nm0460395","Její hrích","Její hrích","1939",NULL
"tt0239660","nm0845395","Monsieur le maire","Monsieur le maire","1939","Comedy"
"tt0259348","nm0620661","Higuchi Ichiyo","Higuchi Ichiyo","1939",NULL
"tt0243340","nm0595271","Jailor","Jailor","1938",NULL
"tt0244525","nm0821991","The Glass Ball","Die gläserne Kugel","1937",NULL
"tt0261922","nm0260058","Prtosani mgebavi","Prtosani mgebavi","1937","Action,Adventure,Comedy"
"tt0262008","\N","Smoky Cell","Smoky Cell","1938","Crime,Drama"
"tt0262100","\N","Villa for Sale","Villa for Sale","1938","Drama,Short"
"tt0313855","nm0533073","Captain Blue Blood","Captain Blue Blood","1937","Musical,Short"
"tt0275650","nm0220820","Sant Tulsidas","Sant Tulsidas","1939",NULL
"tt0280834","nm0482735","The Lost Treasure","El khanz el mafkoud","1939","Adventure,Crime"
"tt0335394","nm1258299","La sangre de las guitarras","La sangre de las guitarras","1937",NULL
"tt0324491","nm0870311","Wakai hito","Wakai hito","1937","Drama"
"tt0336636","nm4607267","International Brigade","International Brigade","1937","Short"
"tt0344370","nm0777057","Sport Thrills: Thrilling Moments","Sport Thrills: Thrilling Moments","1938","Documentary,Short"
"tt0343010","nm0419282","Snow Gets in Your Eyes","Snow Gets in Your Eyes","1938","Musical,Romance,Short"
"tt0344180","nm0745890","Easy on the Ice","Easy on the Ice","1938","Music,Short,Sport"
"tt0345709","nm0609764","Night in Manhattan","Night in Manhattan","1937","Musical,Short"
"tt0348366","nm0476558","Weltraumschiff 1 startet...","Weltraumschiff 1 startet...","1937","Sci-Fi,Short"
"tt0375882","\N","Kala Jigar","Kala Jigar","1939",NULL
"tt0358442","nm0945481","Den'en kôkyôgaku","Den'en kôkyôgaku","1938","Drama"
"tt0378733","\N","Service Ltd.","Service Ltd.","1939",NULL
"tt0422194","nm0475593","Etchan","Etchan","1937",NULL
"tt0403942","nm1128179","The City","The City","1939","Documentary,Short"
"tt0418915","nm1669023,nm1672057","Mâbô no Kinoshita Tokichiro","Mâbô no Kinoshita Tokichiro","1938","Animation,Short"
"tt0387067","nm1224162","Bhedi Trishul","Bhedi Trishul","1938",NULL
"tt0407072","\N","The Old Lady Shows Her Medals","The Old Lady Shows Her Medals","1937",NULL
"tt0433916","nm0294137","Calling All Kids","Calling All Kids","1937","Short"
"tt0429783","\N","The Circle","The Circle","1939",NULL
"tt0431187","\N","Karma Veer","Karma Veer","1938",NULL
"tt0432813","nm1222110","Daulat","Daulat","1937",NULL
"tt0821038","nm0294137","History Repeats Itself","History Repeats Itself","1939","Comedy,Short"
"tt0442382","nm0456281","Oh, diese Ehemänner","Oh, diese Ehemänner","1937","Short"
"tt0462632","nm0246859","Wir marschieren mit","Wir marschieren mit","1938","Short"
"tt0764696","\N","Bakas ng kalansay","Bakas ng kalansay","1937",NULL
"tt0764868","\N","Punit na bandila","Punit na bandila","1939",NULL
"tt0481967","nm0552264","Vom Regen in die Traufe","Vom Regen in die Traufe","1937","Short"
"tt0497794","nm1927673","Libellen","Libellen","1938","Documentary,Short"
"tt0821046","nm0376221","Dear Old Dad","Dear Old Dad","1938","Drama,Mystery,Short"
"tt0856850","nm0948693","Wertvolles Wasser","Wertvolles Wasser","1939","Short"
"tt0847011","nm2364460","Kôshi no inrô","Kôshi no inrô","1938",NULL
"tt0994931","nm0823864","Screen Snapshots Series 17, No. 1","Screen Snapshots Series 17, No. 1","1937","Documentary,Short"
"tt1015411","nm1954454","Sonne, Erde und Mond","Sonne, Erde und Mond","1938","Short"
"tt1002642","nm0657162","Radiorør-revolusjonen","Radiorør-revolusjonen","1938","Animation,Short"
"tt0031808","nm0137588","Popular Science","Popular Science","1939","Documentary,Short"
"tt0029087","nm0275494","Knight Without Armor","Knight Without Armour","1937","Adventure,Drama,History"
"tt0029192","nm0564970","Make Way for Tomorrow","Make Way for Tomorrow","1937","Comedy,Drama,Romance"
"tt0029206","nm0547446","Man of the People","Man of the People","1937","Drama,Romance"
"tt0029212","nm0109264","Marcella","Marcella","1937","Drama"
"tt0029214","nm0500749","Maria Papoila","Maria Papoila","1937","Comedy"
"tt0029215","nm0314973","Marika","Marika","1938","Drama"
"tt0029218","nm0547446","Married Before Breakfast","Married Before Breakfast","1937","Comedy"
"tt0029341","nm0087467","The Old Wyoming Trail","The Old Wyoming Trail","1937","Drama,Music,Western"
"tt0029393","nm0649577","Un periódico mural","Un periódico mural","1937","Documentary,Short,War"
"tt0029455","nm0309339,nm0733572,nm0503286,nm0319790","Quan el camperol es soldat i el soldat es camperol","Quan el camperol es soldat i el soldat es camperol","1937","Documentary,Short,War"
"tt0029488","nm0781292","Riding on Air","Riding on Air","1937","Action,Adventure,Comedy"
"tt0029518","nm0652302","Savitri","Savitri","1937","Fantasy"
"tt0029525","nm0220131","Pretty Miss Schragg","Das schöne Fräulein Schragg","1937",NULL
"tt0029557","nm0654868","What Did the Lady Forget?","Shukujo wa nani o wasureta ka","1937","Comedy,Drama"
"tt0029594","nm0412235","The Spanish Earth","The Spanish Earth","1937","Documentary,War"
"tt0029618","nm0479299","Sueño musical","Sueño musical","1937","Documentary,Short"
"tt0029630","nm0909044","Swing, Hutton, Swing","Swing, Hutton, Swing","1937","Music,Short"
"tt0029710","nm0929649","Under Strange Flags","Under Strange Flags","1937","Action,History,Romance"
"tt0029735","nm0445454","Viki","Viki","1937","Comedy"
"tt0029804","nm0127511","You Can't Beat Love","You Can't Beat Love","1937","Comedy,Romance"
"tt0029811","nm0000033","The Girl Was Young","Young and Innocent","1937","Crime,Mystery,Romance"
"tt0029845","nm0484645,nm0831577","The Affairs of Annabel","The Affairs of Annabel","1938","Comedy"
"tt0029891","nm0403126","Bad Boy","Bad Boy","1938",NULL
"tt0029940","nm0045800","Boy Meets Girl","Boy Meets Girl","1938","Comedy"
"tt0029986","nm0951170","The Man with the Gun","Chelovek s ruzhyom","1938","Drama,History,War"
"tt0030097","nm0003904","King of the Edelweiss","Der Edelweißkönig","1939",NULL
"tt0030102","nm0538966","Eravamo 7 sorelle","Eravamo 7 sorelle","1939","Comedy,Romance"
"tt0030128","nm0725439","Ferdinand the Bull","Ferdinand the Bull","1938","Animation,Comedy,Family"
"tt0030136","nm0498584","Five of a Kind","Five of a Kind","1938","Comedy,Drama"
"tt0030140","nm0172485","Flight Into Nowhere","Flight Into Nowhere","1938","Action,Drama"
"tt0030159","nm0627864","Frontier Scout","Frontier Scout","1938","Action,Adventure,Romance"
"tt0030193","nm0437356","Gold Mine in the Sky","Gold Mine in the Sky","1938","Romance,Western"
"tt0030208","nm0289297","Gun Packer","Gun Packer","1938","Western"
"tt0030234","nm0170973","Highway Patrol","Highway Patrol","1938","Action,Adventure,Crime"
"tt0030266","nm0003422","Illegal Traffic","Illegal Traffic","1938","Action,Crime,Drama"
"tt0030280","nm0000813","The Isle of Pingo Pongo","The Isle of Pingo Pongo","1938","Animation,Comedy,Family"
"tt0030300","nm0293989","Jungle Jitters","Jungle Jitters","1938","Animation,Comedy,Family"
"tt0030434","nm0796645","Men in Fright","Men in Fright","1938","Comedy,Family,Short"
"tt0030456","\N","Mocidade Portuguesa","Mocidade Portuguesa","1938","Documentary"
"tt0030501","nm0758508","The Night Hawk","The Night Hawk","1938","Crime,Drama"
"tt0030507","nm0480046","No Time to Marry","No Time to Marry","1938","Comedy"
"tt0030509","nm0560395","Nonna Felicita","Nonna Felicita","1938",NULL
"tt0030534","nm0076368","The Mayor's Dilemma","Les otages","1939","Drama,War"
"tt0030561","nm0942007","Passing Parade","Passing Parade","1938","Drama,Short"
"tt0030618","nm0796645","Practical Jokers","Practical Jokers","1938","Comedy,Family,Short"
"tt0030717","nm0497961","Save a Little Sunshine","Save a Little Sunshine","1938","Comedy,Musical"
"tt0030859","nm0003593","They Live Again","They Live Again","1938","Documentary,Drama,News"
"tt0030882","nm0064415","Torchy Blane in Chinatown","Torchy Blane in Chinatown","1939","Action,Comedy,Crime"
"tt0030909","nm7658410","Unashamed: A Romance","Unashamed: A Romance","1938","Drama,Romance"
"tt0030924","nm0954673","Vadertje Langbeen","Vadertje Langbeen","1938","Comedy,Romance"
"tt0030939","nm0407872","Vieras mies tuli taloon","Vieras mies tuli taloon","1938","Crime,Drama"
"tt0030995","nm0281487","You Took the Words Right Out of My Heart","You Took the Words Right Out of My Heart","1938","Animation,Music,Short"
"tt0031121","nm0502752","Broadway Serenade","Broadway Serenade","1939","Drama,Music,Romance"
"tt0031177","nm0484645","Conspiracy","Conspiracy","1939","Action,Adventure,Drama"
"tt0031225","nm0550892","Destry Rides Again","Destry Rides Again","1939","Comedy,Western"
"tt0031308","nm0163332","The Film Fan","The Film Fan","1939","Animation,Comedy,Family"
"tt0031417","nm0547446","Henry Goes Arizona","Henry Goes Arizona","1939","Comedy,Drama,Western"
"tt0031456","nm0389219","Hurrah! I'm a Papa","Hurra, ich bin Papa!","1939","Comedy"
"tt0031465","nm0878338","I Stole a Million","I Stole a Million","1939","Crime,Drama,Film-Noir"
"tt0031484","\N","Information Please: Series 1, No. 1","Information Please: Series 1, No. 1","1939","Game-Show,Short"
"tt0031491","nm0711855","Intermezzo: A Love Story","Intermezzo: A Love Story","1939","Drama,Romance"
"tt0031495","nm0107854","Irish Luck","Irish Luck","1939","Action,Adventure,Comedy"
"tt0031517","nm0782707","Judge Hardy and Son","Judge Hardy and Son","1939","Comedy"
"tt0031637","nm0295901","Melodin från Gamla Stan","Melodin från Gamla Stan","1939","Comedy"
"tt0031765","nm0538632","Oshidori utagassen","Oshidori utagassen","1939","Comedy,Musical"
"tt0031794","nm0521334","Pete-Roleum and His Cousins","Pete-Roleum and His Cousins","1939","Animation,Family,Fantasy"
"tt0031799","nm0163332","Pied Piper Porky","Pied Piper Porky","1939","Animation,Comedy,Family"
"tt0028246","nm0141085,nm0287931","She's Dangerous","She's Dangerous","1937","Crime,Drama,Thriller"
"tt0028441","nm0342417","Under Southern Stars","Under Southern Stars","1937","Biography,Drama,History"
"tt0028564","nm0568915","Alcatraz Island","Alcatraz Island","1937","Drama,Romance"
